Parcel_ID,O_zone,D_zone,DepotNumber,CEP,Network,Type
22851,2668,391,1.0,PostNL,conventional,tour-based
22853,2668,391,1.0,PostNL,conventional,tour-based
22863,2662,392,10.0,DHL,conventional,tour-based
22887,2668,392,1.0,PostNL,conventional,tour-based
22918,4604,393,14.0,DPD,conventional,tour-based
22923,2668,393,1.0,PostNL,conventional,tour-based
22978,4604,394,14.0,DPD,conventional,tour-based
22993,2668,394,1.0,PostNL,conventional,tour-based
23002,2668,394,1.0,PostNL,conventional,tour-based
23011,2668,394,1.0,PostNL,conventional,tour-based
23014,2668,394,1.0,PostNL,conventional,tour-based
23016,2668,394,1.0,PostNL,conventional,tour-based
23026,2668,394,1.0,PostNL,conventional,tour-based
23030,2668,394,1.0,PostNL,conventional,tour-based
23043,2668,394,1.0,PostNL,conventional,tour-based
23059,1044,395,7.0,DHL,conventional,tour-based
23062,1044,395,7.0,DHL,conventional,tour-based
23066,1044,395,7.0,DHL,conventional,tour-based
23067,1044,395,7.0,DHL,conventional,tour-based
23086,1044,395,7.0,DHL,conventional,tour-based
23094,4604,395,14.0,DPD,conventional,tour-based
23096,4604,395,14.0,DPD,conventional,tour-based
23102,4604,395,14.0,DPD,conventional,tour-based
23103,4604,395,14.0,DPD,conventional,tour-based
23133,2668,395,1.0,PostNL,conventional,tour-based
23145,2668,395,1.0,PostNL,conventional,tour-based
23162,2668,395,1.0,PostNL,conventional,tour-based
23165,2668,395,1.0,PostNL,conventional,tour-based
23171,2668,395,1.0,PostNL,conventional,tour-based
23187,4604,395,14.0,DPD,conventional,tour-based
23222,4604,396,14.0,DPD,conventional,tour-based
23230,2668,396,1.0,PostNL,conventional,tour-based
23261,4604,396,14.0,DPD,conventional,tour-based
23263,4604,396,14.0,DPD,conventional,tour-based
23271,2662,397,10.0,DHL,conventional,tour-based
23290,4604,397,14.0,DPD,conventional,tour-based
23335,2668,397,1.0,PostNL,conventional,tour-based
23336,2668,397,1.0,PostNL,conventional,tour-based
23337,2668,397,1.0,PostNL,conventional,tour-based
23341,2668,397,1.0,PostNL,conventional,tour-based
23377,2668,398,1.0,PostNL,conventional,tour-based
23414,2662,402,10.0,DHL,conventional,tour-based
23416,2662,402,10.0,DHL,conventional,tour-based
23432,2662,402,10.0,DHL,conventional,tour-based
23479,2668,402,1.0,PostNL,conventional,tour-based
23492,2668,402,1.0,PostNL,conventional,tour-based
23513,5514,402,5.0,GLS,conventional,tour-based
23516,5514,402,5.0,GLS,conventional,tour-based
23523,2662,403,10.0,DHL,conventional,tour-based
23533,2662,403,10.0,DHL,conventional,tour-based
23553,2668,403,1.0,PostNL,conventional,tour-based
23580,2668,403,1.0,PostNL,conventional,tour-based
23591,2662,404,10.0,DHL,conventional,tour-based
23606,2662,404,10.0,DHL,conventional,tour-based
23621,5514,404,5.0,GLS,conventional,tour-based
23648,2668,404,1.0,PostNL,conventional,tour-based
23660,2668,404,1.0,PostNL,conventional,tour-based
23677,2662,405,10.0,DHL,conventional,tour-based
23688,5514,405,5.0,GLS,conventional,tour-based
23693,5514,405,5.0,GLS,conventional,tour-based
23708,2668,405,1.0,PostNL,conventional,tour-based
23733,2662,406,10.0,DHL,conventional,tour-based
23741,2662,406,10.0,DHL,conventional,tour-based
23755,5514,406,5.0,GLS,conventional,tour-based
23756,5514,406,5.0,GLS,conventional,tour-based
23765,5514,406,5.0,GLS,conventional,tour-based
23782,2668,406,1.0,PostNL,conventional,tour-based
23787,2668,406,1.0,PostNL,conventional,tour-based
23799,2668,406,1.0,PostNL,conventional,tour-based
23805,2668,406,1.0,PostNL,conventional,tour-based
23809,2668,406,1.0,PostNL,conventional,tour-based
23819,2668,406,1.0,PostNL,conventional,tour-based
23831,2668,406,1.0,PostNL,conventional,tour-based
23838,2668,406,1.0,PostNL,conventional,tour-based
23861,2662,407,10.0,DHL,conventional,tour-based
23894,2668,407,1.0,PostNL,conventional,tour-based
23960,2662,408,10.0,DHL,conventional,tour-based
23970,5514,408,5.0,GLS,conventional,tour-based
23981,5514,408,5.0,GLS,conventional,tour-based
23992,2668,408,1.0,PostNL,conventional,tour-based
23994,2668,408,1.0,PostNL,conventional,tour-based
23995,2668,408,1.0,PostNL,conventional,tour-based
23998,2668,408,1.0,PostNL,conventional,tour-based
24022,2668,408,1.0,PostNL,conventional,tour-based
24031,2668,408,1.0,PostNL,conventional,tour-based
24037,2668,408,1.0,PostNL,conventional,tour-based
24039,5514,408,5.0,GLS,conventional,tour-based
24047,5514,408,5.0,GLS,conventional,tour-based
24050,2662,409,10.0,DHL,conventional,tour-based
24067,2668,409,1.0,PostNL,conventional,tour-based
24094,2662,410,10.0,DHL,conventional,tour-based
24100,2662,410,10.0,DHL,conventional,tour-based
24117,2662,410,10.0,DHL,conventional,tour-based
24139,5514,410,5.0,GLS,conventional,tour-based
24140,5514,410,5.0,GLS,conventional,tour-based
24143,2668,410,1.0,PostNL,conventional,tour-based
24156,2668,410,1.0,PostNL,conventional,tour-based
24184,2668,410,1.0,PostNL,conventional,tour-based
24185,2668,410,1.0,PostNL,conventional,tour-based
24194,2668,410,1.0,PostNL,conventional,tour-based
24213,5514,410,5.0,GLS,conventional,tour-based
24219,5514,410,5.0,GLS,conventional,tour-based
24220,5514,410,5.0,GLS,conventional,tour-based
24226,2662,411,10.0,DHL,conventional,tour-based
24236,2662,411,10.0,DHL,conventional,tour-based
24247,5514,411,5.0,GLS,conventional,tour-based
24253,5514,411,5.0,GLS,conventional,tour-based
24263,2668,411,1.0,PostNL,conventional,tour-based
24289,2668,411,1.0,PostNL,conventional,tour-based
24345,5514,412,5.0,GLS,conventional,tour-based
24375,2668,412,1.0,PostNL,conventional,tour-based
24386,2668,412,1.0,PostNL,conventional,tour-based
24396,2668,412,1.0,PostNL,conventional,tour-based
24401,2668,412,1.0,PostNL,conventional,tour-based
24403,2668,412,1.0,PostNL,conventional,tour-based
24405,2668,412,1.0,PostNL,conventional,tour-based
24410,2668,412,1.0,PostNL,conventional,tour-based
24435,2662,413,10.0,DHL,conventional,tour-based
24471,2662,414,10.0,DHL,conventional,tour-based
24487,2668,414,1.0,PostNL,conventional,tour-based
24491,2668,414,1.0,PostNL,conventional,tour-based
24507,2662,416,10.0,DHL,conventional,tour-based
24512,2662,416,10.0,DHL,conventional,tour-based
24517,5514,416,5.0,GLS,conventional,tour-based
24519,5514,416,5.0,GLS,conventional,tour-based
24531,2668,416,1.0,PostNL,conventional,tour-based
24532,2668,416,1.0,PostNL,conventional,tour-based
24554,2662,417,10.0,DHL,conventional,tour-based
24563,2668,417,1.0,PostNL,conventional,tour-based
24598,2668,418,1.0,PostNL,conventional,tour-based
24604,2662,419,10.0,DHL,conventional,tour-based
24609,2662,419,10.0,DHL,conventional,tour-based
24626,2668,419,1.0,PostNL,conventional,tour-based
24631,2668,419,1.0,PostNL,conventional,tour-based
24678,2662,424,10.0,DHL,conventional,tour-based
24684,2662,424,10.0,DHL,conventional,tour-based
24691,5514,424,5.0,GLS,conventional,tour-based
24709,5514,424,5.0,GLS,conventional,tour-based
24710,2668,424,1.0,PostNL,conventional,tour-based
24712,2668,424,1.0,PostNL,conventional,tour-based
24727,2668,424,1.0,PostNL,conventional,tour-based
24728,2668,424,1.0,PostNL,conventional,tour-based
24742,2668,424,1.0,PostNL,conventional,tour-based
24743,2668,424,1.0,PostNL,conventional,tour-based
24759,2668,424,1.0,PostNL,conventional,tour-based
24799,5514,424,5.0,GLS,conventional,tour-based
24806,2662,425,10.0,DHL,conventional,tour-based
24810,2662,425,10.0,DHL,conventional,tour-based
24821,5514,425,5.0,GLS,conventional,tour-based
24824,5514,425,5.0,GLS,conventional,tour-based
24836,2668,425,1.0,PostNL,conventional,tour-based
24842,2668,425,1.0,PostNL,conventional,tour-based
24844,2668,425,1.0,PostNL,conventional,tour-based
24864,2668,425,1.0,PostNL,conventional,tour-based
24866,2668,425,1.0,PostNL,conventional,tour-based
24867,2668,425,1.0,PostNL,conventional,tour-based
24882,5514,426,5.0,GLS,conventional,tour-based
24888,5514,426,5.0,GLS,conventional,tour-based
24892,2662,427,10.0,DHL,conventional,tour-based
24898,5514,427,5.0,GLS,conventional,tour-based
24910,2668,427,1.0,PostNL,conventional,tour-based
24920,2662,428,10.0,DHL,conventional,tour-based
24938,5514,428,5.0,GLS,conventional,tour-based
24947,2668,428,1.0,PostNL,conventional,tour-based
24958,2668,428,1.0,PostNL,conventional,tour-based
24966,2668,428,1.0,PostNL,conventional,tour-based
25003,2662,429,10.0,DHL,conventional,tour-based
25011,5514,429,5.0,GLS,conventional,tour-based
25017,5514,429,5.0,GLS,conventional,tour-based
25033,2668,429,1.0,PostNL,conventional,tour-based
25044,2668,429,1.0,PostNL,conventional,tour-based
25073,2668,430,1.0,PostNL,conventional,tour-based
25091,2668,431,1.0,PostNL,conventional,tour-based
25100,2662,432,10.0,DHL,conventional,tour-based
25118,2662,432,10.0,DHL,conventional,tour-based
25167,2668,432,1.0,PostNL,conventional,tour-based
25171,2668,432,1.0,PostNL,conventional,tour-based
25172,2668,432,1.0,PostNL,conventional,tour-based
25181,2668,432,1.0,PostNL,conventional,tour-based
25211,2662,433,10.0,DHL,conventional,tour-based
25212,2662,433,10.0,DHL,conventional,tour-based
25224,5514,433,5.0,GLS,conventional,tour-based
25234,2668,433,1.0,PostNL,conventional,tour-based
25264,2662,434,10.0,DHL,conventional,tour-based
25265,2662,434,10.0,DHL,conventional,tour-based
25273,2662,434,10.0,DHL,conventional,tour-based
25288,2668,434,1.0,PostNL,conventional,tour-based
25313,2668,434,1.0,PostNL,conventional,tour-based
25333,2662,435,10.0,DHL,conventional,tour-based
25336,5514,435,5.0,GLS,conventional,tour-based
25358,2668,435,1.0,PostNL,conventional,tour-based
25372,2668,435,1.0,PostNL,conventional,tour-based
25382,5514,435,5.0,GLS,conventional,tour-based
25389,2662,436,10.0,DHL,conventional,tour-based
25412,5514,436,5.0,GLS,conventional,tour-based
25427,2668,436,1.0,PostNL,conventional,tour-based
25428,2668,436,1.0,PostNL,conventional,tour-based
25467,2662,437,10.0,DHL,conventional,tour-based
25475,2662,437,10.0,DHL,conventional,tour-based
25486,5514,437,5.0,GLS,conventional,tour-based
25488,5514,437,5.0,GLS,conventional,tour-based
25497,5514,437,5.0,GLS,conventional,tour-based
25520,2668,437,1.0,PostNL,conventional,tour-based
25522,2668,437,1.0,PostNL,conventional,tour-based
25525,2668,437,1.0,PostNL,conventional,tour-based
25554,2668,437,1.0,PostNL,conventional,tour-based
25563,5514,437,5.0,GLS,conventional,tour-based
25586,5514,438,5.0,GLS,conventional,tour-based
25588,5514,438,5.0,GLS,conventional,tour-based
25627,2662,439,10.0,DHL,conventional,tour-based
25629,2662,439,10.0,DHL,conventional,tour-based
25630,2662,439,10.0,DHL,conventional,tour-based
25635,2662,439,10.0,DHL,conventional,tour-based
25670,2668,439,1.0,PostNL,conventional,tour-based
25671,2668,439,1.0,PostNL,conventional,tour-based
25674,2668,439,1.0,PostNL,conventional,tour-based
25685,5514,439,5.0,GLS,conventional,tour-based
25716,2668,440,1.0,PostNL,conventional,tour-based
25722,2668,440,1.0,PostNL,conventional,tour-based
25735,2668,440,1.0,PostNL,conventional,tour-based
25752,2662,441,10.0,DHL,conventional,tour-based
25755,2662,441,10.0,DHL,conventional,tour-based
25761,2662,441,10.0,DHL,conventional,tour-based
25763,2662,441,10.0,DHL,conventional,tour-based
25765,2662,441,10.0,DHL,conventional,tour-based
25766,5514,441,5.0,GLS,conventional,tour-based
25770,5514,441,5.0,GLS,conventional,tour-based
25810,2668,441,1.0,PostNL,conventional,tour-based
25815,2668,441,1.0,PostNL,conventional,tour-based
25836,5514,441,5.0,GLS,conventional,tour-based
25842,2662,442,10.0,DHL,conventional,tour-based
25865,2668,442,1.0,PostNL,conventional,tour-based
25875,2668,442,1.0,PostNL,conventional,tour-based
25911,2662,445,10.0,DHL,conventional,tour-based
25912,2662,445,10.0,DHL,conventional,tour-based
25937,2668,445,1.0,PostNL,conventional,tour-based
25953,2668,445,1.0,PostNL,conventional,tour-based
25958,2668,445,1.0,PostNL,conventional,tour-based
25960,2668,445,1.0,PostNL,conventional,tour-based
25989,2668,445,1.0,PostNL,conventional,tour-based
25993,5514,445,5.0,GLS,conventional,tour-based
25998,5514,445,5.0,GLS,conventional,tour-based
26008,2662,446,10.0,DHL,conventional,tour-based
26009,2662,446,10.0,DHL,conventional,tour-based
26014,2662,446,10.0,DHL,conventional,tour-based
26018,5514,446,5.0,GLS,conventional,tour-based
26026,5514,446,5.0,GLS,conventional,tour-based
26027,5514,446,5.0,GLS,conventional,tour-based
26035,2668,446,1.0,PostNL,conventional,tour-based
26049,2668,446,1.0,PostNL,conventional,tour-based
26058,2668,446,1.0,PostNL,conventional,tour-based
26061,2668,446,1.0,PostNL,conventional,tour-based
26076,2662,447,10.0,DHL,conventional,tour-based
26079,2662,447,10.0,DHL,conventional,tour-based
26104,2668,447,1.0,PostNL,conventional,tour-based
26108,2668,447,1.0,PostNL,conventional,tour-based
26131,2668,447,1.0,PostNL,conventional,tour-based
26146,2662,448,10.0,DHL,conventional,tour-based
26153,2662,448,10.0,DHL,conventional,tour-based
26156,5514,448,5.0,GLS,conventional,tour-based
26157,5514,448,5.0,GLS,conventional,tour-based
26158,5514,448,5.0,GLS,conventional,tour-based
26161,5514,448,5.0,GLS,conventional,tour-based
26194,2662,449,10.0,DHL,conventional,tour-based
26197,2662,449,10.0,DHL,conventional,tour-based
26234,2668,449,1.0,PostNL,conventional,tour-based
26253,2668,449,1.0,PostNL,conventional,tour-based
26254,2668,449,1.0,PostNL,conventional,tour-based
26271,2662,450,10.0,DHL,conventional,tour-based
26281,5514,450,5.0,GLS,conventional,tour-based
26285,2668,450,1.0,PostNL,conventional,tour-based
26299,2668,450,1.0,PostNL,conventional,tour-based
26301,2668,450,1.0,PostNL,conventional,tour-based
26320,4604,456,14.0,DPD,conventional,tour-based
26347,4604,457,14.0,DPD,conventional,tour-based
26377,2668,458,1.0,PostNL,conventional,tour-based
26402,2662,459,10.0,DHL,conventional,tour-based
26415,4604,459,14.0,DPD,conventional,tour-based
26422,2668,459,1.0,PostNL,conventional,tour-based
26436,2668,459,1.0,PostNL,conventional,tour-based
26439,2668,459,1.0,PostNL,conventional,tour-based
26462,4604,459,14.0,DPD,conventional,tour-based
26469,2662,460,10.0,DHL,conventional,tour-based
26476,2668,460,1.0,PostNL,conventional,tour-based
26480,2668,460,1.0,PostNL,conventional,tour-based
26570,2662,462,10.0,DHL,conventional,tour-based
26595,2668,462,1.0,PostNL,conventional,tour-based
26597,2668,462,1.0,PostNL,conventional,tour-based
26622,2668,462,1.0,PostNL,conventional,tour-based
26627,4604,462,14.0,DPD,conventional,tour-based
26631,2662,463,10.0,DHL,conventional,tour-based
26643,2662,463,10.0,DHL,conventional,tour-based
26647,2662,463,10.0,DHL,conventional,tour-based
26657,4604,463,14.0,DPD,conventional,tour-based
26664,2668,463,1.0,PostNL,conventional,tour-based
26666,2668,463,1.0,PostNL,conventional,tour-based
26672,2668,463,1.0,PostNL,conventional,tour-based
26679,2668,463,1.0,PostNL,conventional,tour-based
26702,4604,463,14.0,DPD,conventional,tour-based
26714,2662,464,10.0,DHL,conventional,tour-based
26715,2662,464,10.0,DHL,conventional,tour-based
26721,2662,464,10.0,DHL,conventional,tour-based
26735,4604,464,14.0,DPD,conventional,tour-based
26766,2668,464,1.0,PostNL,conventional,tour-based
26779,2668,464,1.0,PostNL,conventional,tour-based
26786,2668,464,1.0,PostNL,conventional,tour-based
26790,2668,464,1.0,PostNL,conventional,tour-based
26791,2668,464,1.0,PostNL,conventional,tour-based
26799,2668,464,1.0,PostNL,conventional,tour-based
26800,2668,464,1.0,PostNL,conventional,tour-based
26811,4604,464,14.0,DPD,conventional,tour-based
26823,2662,465,10.0,DHL,conventional,tour-based
26824,2662,465,10.0,DHL,conventional,tour-based
26830,4604,465,14.0,DPD,conventional,tour-based
26835,4604,465,14.0,DPD,conventional,tour-based
26836,4604,465,14.0,DPD,conventional,tour-based
26861,2668,465,1.0,PostNL,conventional,tour-based
26879,2662,466,10.0,DHL,conventional,tour-based
26896,2662,466,10.0,DHL,conventional,tour-based
26903,2662,466,10.0,DHL,conventional,tour-based
26982,2668,466,1.0,PostNL,conventional,tour-based
26986,2668,466,1.0,PostNL,conventional,tour-based
27016,2668,466,1.0,PostNL,conventional,tour-based
27024,2668,466,1.0,PostNL,conventional,tour-based
27037,2668,466,1.0,PostNL,conventional,tour-based
27043,2668,466,1.0,PostNL,conventional,tour-based
27046,2668,466,1.0,PostNL,conventional,tour-based
27048,2668,466,1.0,PostNL,conventional,tour-based
27065,2668,466,1.0,PostNL,conventional,tour-based
27066,2668,466,1.0,PostNL,conventional,tour-based
27074,4604,466,14.0,DPD,conventional,tour-based
27077,4604,466,14.0,DPD,conventional,tour-based
27090,4604,466,14.0,DPD,conventional,tour-based
27170,2668,467,1.0,PostNL,conventional,tour-based
27175,2668,467,1.0,PostNL,conventional,tour-based
27218,2668,467,1.0,PostNL,conventional,tour-based
27242,2668,467,1.0,PostNL,conventional,tour-based
27254,4604,467,14.0,DPD,conventional,tour-based
27273,1044,468,7.0,DHL,conventional,tour-based
27292,1044,468,7.0,DHL,conventional,tour-based
27301,4604,468,14.0,DPD,conventional,tour-based
27314,4604,468,14.0,DPD,conventional,tour-based
27315,4604,468,14.0,DPD,conventional,tour-based
27330,2668,468,1.0,PostNL,conventional,tour-based
27340,2668,468,1.0,PostNL,conventional,tour-based
27356,2668,468,1.0,PostNL,conventional,tour-based
27367,2668,468,1.0,PostNL,conventional,tour-based
27375,2668,468,1.0,PostNL,conventional,tour-based
27425,1044,469,7.0,DHL,conventional,tour-based
27427,1044,469,7.0,DHL,conventional,tour-based
27438,1044,469,7.0,DHL,conventional,tour-based
27451,1044,469,7.0,DHL,conventional,tour-based
27452,1044,469,7.0,DHL,conventional,tour-based
27454,1044,469,7.0,DHL,conventional,tour-based
27480,4604,469,14.0,DPD,conventional,tour-based
27487,4604,469,14.0,DPD,conventional,tour-based
27506,2668,469,1.0,PostNL,conventional,tour-based
27510,2668,469,1.0,PostNL,conventional,tour-based
27542,2668,469,1.0,PostNL,conventional,tour-based
27563,2668,469,1.0,PostNL,conventional,tour-based
27590,2668,469,1.0,PostNL,conventional,tour-based
27599,4604,469,14.0,DPD,conventional,tour-based
27602,4604,469,14.0,DPD,conventional,tour-based
27610,4604,469,14.0,DPD,conventional,tour-based
27614,4604,469,14.0,DPD,conventional,tour-based
27620,1044,472,7.0,DHL,conventional,tour-based
27628,1044,472,7.0,DHL,conventional,tour-based
27636,1044,472,7.0,DHL,conventional,tour-based
27643,1044,472,7.0,DHL,conventional,tour-based
27647,1044,472,7.0,DHL,conventional,tour-based
27655,1044,472,7.0,DHL,conventional,tour-based
27660,1044,472,7.0,DHL,conventional,tour-based
27667,4604,472,14.0,DPD,conventional,tour-based
27676,4604,472,14.0,DPD,conventional,tour-based
27677,4604,472,14.0,DPD,conventional,tour-based
27684,4604,472,14.0,DPD,conventional,tour-based
27690,4604,472,14.0,DPD,conventional,tour-based
27708,2668,472,1.0,PostNL,conventional,tour-based
27719,2668,472,1.0,PostNL,conventional,tour-based
27728,2668,472,1.0,PostNL,conventional,tour-based
27732,2668,472,1.0,PostNL,conventional,tour-based
27740,2668,472,1.0,PostNL,conventional,tour-based
27744,2668,472,1.0,PostNL,conventional,tour-based
27746,2668,472,1.0,PostNL,conventional,tour-based
27755,2668,472,1.0,PostNL,conventional,tour-based
27757,2668,472,1.0,PostNL,conventional,tour-based
27772,2668,472,1.0,PostNL,conventional,tour-based
27780,2668,472,1.0,PostNL,conventional,tour-based
27784,2668,472,1.0,PostNL,conventional,tour-based
27796,4604,472,14.0,DPD,conventional,tour-based
27811,4604,472,14.0,DPD,conventional,tour-based
27812,4604,472,14.0,DPD,conventional,tour-based
27829,4604,473,14.0,DPD,conventional,tour-based
27844,2668,473,1.0,PostNL,conventional,tour-based
27849,2668,473,1.0,PostNL,conventional,tour-based
27856,4604,473,14.0,DPD,conventional,tour-based
27860,1044,474,7.0,DHL,conventional,tour-based
27868,1044,474,7.0,DHL,conventional,tour-based
27878,4604,474,14.0,DPD,conventional,tour-based
27886,2668,474,1.0,PostNL,conventional,tour-based
27890,2668,474,1.0,PostNL,conventional,tour-based
27894,2668,474,1.0,PostNL,conventional,tour-based
27896,2668,474,1.0,PostNL,conventional,tour-based
27903,2668,474,1.0,PostNL,conventional,tour-based
27914,2668,475,1.0,PostNL,conventional,tour-based
27935,2668,476,1.0,PostNL,conventional,tour-based
27943,2668,477,1.0,PostNL,conventional,tour-based
27950,1044,478,7.0,DHL,conventional,tour-based
27971,4604,478,14.0,DPD,conventional,tour-based
27982,2668,478,1.0,PostNL,conventional,tour-based
27991,2668,478,1.0,PostNL,conventional,tour-based
28005,2668,478,1.0,PostNL,conventional,tour-based
28027,2662,479,10.0,DHL,conventional,tour-based
28034,2662,479,10.0,DHL,conventional,tour-based
28052,2662,479,10.0,DHL,conventional,tour-based
28075,4604,479,14.0,DPD,conventional,tour-based
28079,4604,479,14.0,DPD,conventional,tour-based
28091,2668,479,1.0,PostNL,conventional,tour-based
28098,2668,479,1.0,PostNL,conventional,tour-based
28103,2668,479,1.0,PostNL,conventional,tour-based
28131,2668,479,1.0,PostNL,conventional,tour-based
28149,2668,479,1.0,PostNL,conventional,tour-based
28153,2668,479,1.0,PostNL,conventional,tour-based
28171,2662,480,10.0,DHL,conventional,tour-based
28175,2662,480,10.0,DHL,conventional,tour-based
28208,2668,480,1.0,PostNL,conventional,tour-based
28212,2668,480,1.0,PostNL,conventional,tour-based
28233,1044,481,7.0,DHL,conventional,tour-based
28250,2668,481,1.0,PostNL,conventional,tour-based
28263,2668,481,1.0,PostNL,conventional,tour-based
28264,2668,481,1.0,PostNL,conventional,tour-based
28270,1044,482,7.0,DHL,conventional,tour-based
28280,4604,482,14.0,DPD,conventional,tour-based
28284,2668,482,1.0,PostNL,conventional,tour-based
28286,2668,482,1.0,PostNL,conventional,tour-based
28297,2668,482,1.0,PostNL,conventional,tour-based
28328,2668,483,1.0,PostNL,conventional,tour-based
28332,2668,483,1.0,PostNL,conventional,tour-based
28333,2668,483,1.0,PostNL,conventional,tour-based
28336,2668,483,1.0,PostNL,conventional,tour-based
28341,2668,483,1.0,PostNL,conventional,tour-based
28347,2668,483,1.0,PostNL,conventional,tour-based
28355,4604,483,14.0,DPD,conventional,tour-based
28361,1044,484,7.0,DHL,conventional,tour-based
28365,1044,484,7.0,DHL,conventional,tour-based
28378,4604,484,14.0,DPD,conventional,tour-based
28393,2668,484,1.0,PostNL,conventional,tour-based
28396,2668,484,1.0,PostNL,conventional,tour-based
28439,1044,485,7.0,DHL,conventional,tour-based
28450,4604,485,14.0,DPD,conventional,tour-based
28462,2668,485,1.0,PostNL,conventional,tour-based
28468,2668,485,1.0,PostNL,conventional,tour-based
28476,2668,485,1.0,PostNL,conventional,tour-based
28478,2668,485,1.0,PostNL,conventional,tour-based
28488,4604,485,14.0,DPD,conventional,tour-based
28490,4604,485,14.0,DPD,conventional,tour-based
28513,1044,486,7.0,DHL,conventional,tour-based
28520,4604,486,14.0,DPD,conventional,tour-based
28528,4604,486,14.0,DPD,conventional,tour-based
28529,4604,486,14.0,DPD,conventional,tour-based
28542,2668,486,1.0,PostNL,conventional,tour-based
28550,2668,486,1.0,PostNL,conventional,tour-based
28558,2668,486,1.0,PostNL,conventional,tour-based
28567,2668,486,1.0,PostNL,conventional,tour-based
28587,4604,486,14.0,DPD,conventional,tour-based
28589,4604,486,14.0,DPD,conventional,tour-based
28601,1044,487,7.0,DHL,conventional,tour-based
28605,1044,487,7.0,DHL,conventional,tour-based
28611,4604,487,14.0,DPD,conventional,tour-based
28615,4604,487,14.0,DPD,conventional,tour-based
28628,2668,487,1.0,PostNL,conventional,tour-based
28630,2668,487,1.0,PostNL,conventional,tour-based
28645,4604,487,14.0,DPD,conventional,tour-based
28650,1044,488,7.0,DHL,conventional,tour-based
28653,1044,488,7.0,DHL,conventional,tour-based
28657,4604,488,14.0,DPD,conventional,tour-based
28666,2668,488,1.0,PostNL,conventional,tour-based
28668,2668,488,1.0,PostNL,conventional,tour-based
28682,2668,488,1.0,PostNL,conventional,tour-based
28684,2668,488,1.0,PostNL,conventional,tour-based
28685,2668,488,1.0,PostNL,conventional,tour-based
28686,4604,488,14.0,DPD,conventional,tour-based
28712,4604,489,14.0,DPD,conventional,tour-based
28743,2668,489,1.0,PostNL,conventional,tour-based
28765,1044,490,7.0,DHL,conventional,tour-based
28780,2668,490,1.0,PostNL,conventional,tour-based
28814,2668,490,1.0,PostNL,conventional,tour-based
28822,1044,491,7.0,DHL,conventional,tour-based
28827,1044,491,7.0,DHL,conventional,tour-based
28841,2668,491,1.0,PostNL,conventional,tour-based
28853,2668,491,1.0,PostNL,conventional,tour-based
28898,2668,492,1.0,PostNL,conventional,tour-based
28899,2668,492,1.0,PostNL,conventional,tour-based
28902,2668,492,1.0,PostNL,conventional,tour-based
28907,2668,492,1.0,PostNL,conventional,tour-based
28918,2668,492,1.0,PostNL,conventional,tour-based
28928,2668,492,1.0,PostNL,conventional,tour-based
29003,4604,493,14.0,DPD,conventional,tour-based
29016,1044,495,7.0,DHL,conventional,tour-based
29036,4604,495,14.0,DPD,conventional,tour-based
29040,4604,495,14.0,DPD,conventional,tour-based
29042,4604,495,14.0,DPD,conventional,tour-based
29048,4604,495,14.0,DPD,conventional,tour-based
29065,2668,495,1.0,PostNL,conventional,tour-based
29068,2668,495,1.0,PostNL,conventional,tour-based
29076,2668,495,1.0,PostNL,conventional,tour-based
29081,2668,495,1.0,PostNL,conventional,tour-based
29087,2668,495,1.0,PostNL,conventional,tour-based
29092,2668,495,1.0,PostNL,conventional,tour-based
29093,2668,495,1.0,PostNL,conventional,tour-based
29095,2668,495,1.0,PostNL,conventional,tour-based
29113,1044,496,7.0,DHL,conventional,tour-based
29124,1044,496,7.0,DHL,conventional,tour-based
29127,4604,496,14.0,DPD,conventional,tour-based
29149,2668,496,1.0,PostNL,conventional,tour-based
29157,2668,496,1.0,PostNL,conventional,tour-based
29162,2668,496,1.0,PostNL,conventional,tour-based
29163,2668,496,1.0,PostNL,conventional,tour-based
29169,4604,496,14.0,DPD,conventional,tour-based
29208,2668,497,1.0,PostNL,conventional,tour-based
29219,2668,497,1.0,PostNL,conventional,tour-based
29233,1044,498,7.0,DHL,conventional,tour-based
29243,1044,498,7.0,DHL,conventional,tour-based
29265,2668,498,1.0,PostNL,conventional,tour-based
29304,1044,499,7.0,DHL,conventional,tour-based
29340,2668,499,1.0,PostNL,conventional,tour-based
29348,2668,499,1.0,PostNL,conventional,tour-based
29371,2668,499,1.0,PostNL,conventional,tour-based
29381,1044,500,7.0,DHL,conventional,tour-based
29392,1044,500,7.0,DHL,conventional,tour-based
29400,1044,500,7.0,DHL,conventional,tour-based
29428,2668,500,1.0,PostNL,conventional,tour-based
29430,2668,500,1.0,PostNL,conventional,tour-based
29443,2668,500,1.0,PostNL,conventional,tour-based
29447,2668,500,1.0,PostNL,conventional,tour-based
29454,2668,500,1.0,PostNL,conventional,tour-based
29463,4604,500,14.0,DPD,conventional,tour-based
29478,1044,501,7.0,DHL,conventional,tour-based
29497,4604,501,14.0,DPD,conventional,tour-based
29522,2668,501,1.0,PostNL,conventional,tour-based
29544,2668,501,1.0,PostNL,conventional,tour-based
29557,2668,501,1.0,PostNL,conventional,tour-based
29568,4604,501,14.0,DPD,conventional,tour-based
29569,4604,501,14.0,DPD,conventional,tour-based
29578,1044,502,7.0,DHL,conventional,tour-based
29602,2668,502,1.0,PostNL,conventional,tour-based
29625,2668,502,1.0,PostNL,conventional,tour-based
