Parcel_ID,O_zone,D_zone,CEP,Network,Type
66096,2668,1422,PostNL,conventional,tour-based
66106,2402,2668,PostNL,conventional,tour-based
66106,2668,1422,PostNL,conventional,tour-based
66114,1512,2668,PostNL,conventional,tour-based
66114,2668,1422,PostNL,conventional,tour-based
66116,5360,4178,PostNL,conventional,tour-based
66116,4178,2668,PostNL,conventional,consolidated
66116,2668,1422,PostNL,conventional,tour-based
66128,1785,1044,DHL,conventional,tour-based
66128,1044,1008,DHL,conventional,consolidated
66128,1008,1423,DHL,conventional,tour-based
66134,1505,4604,DPD,conventional,tour-based
66134,4604,1423,DPD,conventional,tour-based
66136,336,4604,DPD,conventional,tour-based
66136,4604,1423,DPD,conventional,tour-based
66155,1392,1008,DHL,conventional,tour-based
66155,1008,1424,DHL,conventional,tour-based
66163,547,2668,PostNL,conventional,tour-based
66163,2668,1424,PostNL,conventional,tour-based
66167,1414,2668,PostNL,conventional,tour-based
66167,2668,1424,PostNL,conventional,tour-based
66170,1369,4604,DPD,conventional,tour-based
66170,4604,1424,DPD,conventional,tour-based
66172,1441,1008,DHL,conventional,tour-based
66172,1008,1425,DHL,conventional,tour-based
66194,1453,2668,PostNL,conventional,tour-based
66194,2668,1425,PostNL,conventional,tour-based
66211,598,2668,PostNL,conventional,tour-based
66211,2668,1425,PostNL,conventional,tour-based
66220,1459,1008,DHL,conventional,tour-based
66220,1008,1426,DHL,conventional,tour-based
66229,802,2662,DHL,conventional,tour-based
66229,2662,1008,DHL,conventional,consolidated
66229,1008,1426,DHL,conventional,tour-based
66239,1501,1008,DHL,conventional,tour-based
66239,1008,1426,DHL,conventional,tour-based
66248,142,1008,DHL,conventional,tour-based
66248,1008,1426,DHL,conventional,tour-based
66287,1433,2668,PostNL,conventional,tour-based
66287,2668,1426,PostNL,conventional,tour-based
66290,1431,2668,PostNL,conventional,tour-based
66290,2668,1426,PostNL,conventional,tour-based
66297,2461,2668,PostNL,conventional,tour-based
66297,2668,1426,PostNL,conventional,tour-based
66303,5598,2668,PostNL,conventional,tour-based
66303,2668,1426,PostNL,conventional,tour-based
66321,5522,2668,PostNL,conventional,tour-based
66321,2668,1426,PostNL,conventional,tour-based
66337,1419,2668,PostNL,conventional,tour-based
66337,2668,1426,PostNL,conventional,tour-based
66344,6931,4604,DPD,conventional,tour-based
66344,4604,1426,DPD,conventional,tour-based
66375,7241,2668,PostNL,conventional,tour-based
66375,2668,1427,PostNL,conventional,tour-based
66386,1454,2668,PostNL,conventional,tour-based
66386,2668,1427,PostNL,conventional,tour-based
66399,7340,5501,DHL,conventional,tour-based
66399,5501,1008,DHL,conventional,consolidated
66399,1008,1428,DHL,conventional,tour-based
66400,7391,5501,DHL,conventional,tour-based
66400,5501,1008,DHL,conventional,consolidated
66400,1008,1428,DHL,conventional,tour-based
66421,4084,4178,PostNL,conventional,tour-based
66421,4178,2668,PostNL,conventional,consolidated
66421,2668,1428,PostNL,conventional,tour-based
66425,1407,4604,DPD,conventional,tour-based
66425,4604,1428,DPD,conventional,tour-based
66430,1378,1008,DHL,conventional,tour-based
66430,1008,1429,DHL,conventional,tour-based
66442,5397,5514,GLS,conventional,tour-based
66442,5514,4604,GLS,conventional,consolidated
66442,4604,1429,DPD,conventional,tour-based
66460,4528,6955,PostNL,conventional,tour-based
66460,6955,2668,PostNL,conventional,consolidated
66460,2668,1429,PostNL,conventional,tour-based
66461,1167,2668,PostNL,conventional,tour-based
66461,2668,1429,PostNL,conventional,tour-based
66479,1469,2668,PostNL,conventional,tour-based
66479,2668,1429,PostNL,conventional,tour-based
66488,6742,6767,DHL,conventional,tour-based
66488,6767,1008,DHL,conventional,consolidated
66488,1008,1430,DHL,conventional,tour-based
66500,3090,2662,DHL,conventional,tour-based
66500,2662,1008,DHL,conventional,consolidated
66500,1008,1430,DHL,conventional,tour-based
66507,7241,4604,DPD,conventional,tour-based
66507,4604,1430,DPD,conventional,tour-based
66525,1398,2668,PostNL,conventional,tour-based
66525,2668,1430,PostNL,conventional,tour-based
66541,1462,2668,PostNL,conventional,tour-based
66541,2668,1430,PostNL,conventional,tour-based
66549,1036,2668,PostNL,conventional,tour-based
66549,2668,1430,PostNL,conventional,tour-based
66550,3047,2668,PostNL,conventional,tour-based
66550,2668,1430,PostNL,conventional,tour-based
66557,195,2668,PostNL,conventional,tour-based
66557,2668,1430,PostNL,conventional,tour-based
66566,1419,4604,DPD,conventional,tour-based
66566,4604,1430,DPD,conventional,tour-based
66568,1410,4604,DPD,conventional,tour-based
66568,4604,1430,DPD,conventional,tour-based
66569,4534,4604,DPD,conventional,tour-based
66569,4604,1430,DPD,conventional,tour-based
66595,6753,6767,DHL,conventional,tour-based
66595,6767,1008,DHL,conventional,consolidated
66595,1008,1431,DHL,conventional,tour-based
66619,6718,4604,DPD,conventional,tour-based
66619,4604,1431,DPD,conventional,tour-based
66634,5469,5514,GLS,conventional,tour-based
66634,5514,4604,GLS,conventional,consolidated
66634,4604,1431,DPD,conventional,tour-based
66640,1471,4604,DPD,conventional,tour-based
66640,4604,1431,DPD,conventional,tour-based
66649,7302,5514,GLS,conventional,tour-based
66649,5514,4604,GLS,conventional,consolidated
66649,4604,1431,DPD,conventional,tour-based
66656,1402,2668,PostNL,conventional,tour-based
66656,2668,1431,PostNL,conventional,tour-based
66665,1441,2668,PostNL,conventional,tour-based
66665,2668,1431,PostNL,conventional,tour-based
66680,5476,4178,PostNL,conventional,tour-based
66680,4178,2668,PostNL,conventional,consolidated
66680,2668,1431,PostNL,conventional,tour-based
66686,7282,6955,PostNL,conventional,tour-based
66686,6955,2668,PostNL,conventional,consolidated
66686,2668,1431,PostNL,conventional,tour-based
66763,7282,4604,DPD,conventional,tour-based
66763,4604,1431,DPD,conventional,tour-based
66798,1481,1008,DHL,conventional,tour-based
66798,1008,1432,DHL,conventional,tour-based
66814,543,1044,DHL,conventional,tour-based
66814,1044,1008,DHL,conventional,consolidated
66814,1008,1432,DHL,conventional,tour-based
66819,1466,1008,DHL,conventional,tour-based
66819,1008,1432,DHL,conventional,tour-based
66829,1387,4604,DPD,conventional,tour-based
66829,4604,1432,DPD,conventional,tour-based
66835,1479,4604,DPD,conventional,tour-based
66835,4604,1432,DPD,conventional,tour-based
66861,6167,4178,PostNL,conventional,tour-based
66861,4178,2668,PostNL,conventional,consolidated
66861,2668,1432,PostNL,conventional,tour-based
66891,1597,6955,PostNL,conventional,tour-based
66891,6955,2668,PostNL,conventional,consolidated
66891,2668,1432,PostNL,conventional,tour-based
66908,886,2668,PostNL,conventional,tour-based
66908,2668,1432,PostNL,conventional,tour-based
66928,5966,6955,PostNL,conventional,tour-based
66928,6955,2668,PostNL,conventional,consolidated
66928,2668,1432,PostNL,conventional,tour-based
66940,1448,2668,PostNL,conventional,tour-based
66940,2668,1432,PostNL,conventional,tour-based
66947,1435,4604,DPD,conventional,tour-based
66947,4604,1432,DPD,conventional,tour-based
66961,1425,1008,DHL,conventional,tour-based
66961,1008,1433,DHL,conventional,tour-based
66977,777,2662,DHL,conventional,tour-based
66977,2662,1008,DHL,conventional,consolidated
66977,1008,1433,DHL,conventional,tour-based
66982,3639,3362,UPS,conventional,tour-based
66982,3362,4604,UPS,conventional,consolidated
66982,4604,1433,DPD,conventional,tour-based
66994,1436,4604,DPD,conventional,tour-based
66994,4604,1433,DPD,conventional,tour-based
66996,1485,2668,PostNL,conventional,tour-based
66996,2668,1433,PostNL,conventional,tour-based
67001,1505,2668,PostNL,conventional,tour-based
67001,2668,1433,PostNL,conventional,tour-based
67014,5432,4178,PostNL,conventional,tour-based
67014,4178,2668,PostNL,conventional,consolidated
67014,2668,1433,PostNL,conventional,tour-based
67028,7328,7399,PostNL,conventional,tour-based
67028,7399,2668,PostNL,conventional,consolidated
67028,2668,1433,PostNL,conventional,tour-based
67066,1180,4604,DPD,conventional,tour-based
67066,4604,1434,DPD,conventional,tour-based
67089,1432,1008,DHL,conventional,tour-based
67089,1008,1435,DHL,conventional,tour-based
67131,7361,7399,PostNL,conventional,tour-based
67131,7399,2668,PostNL,conventional,consolidated
67131,2668,1435,PostNL,conventional,tour-based
67171,875,2668,PostNL,conventional,tour-based
67171,2668,1435,PostNL,conventional,tour-based
67188,1437,2668,PostNL,conventional,tour-based
67188,2668,1435,PostNL,conventional,tour-based
67207,5484,2668,PostNL,conventional,tour-based
67207,2668,1435,PostNL,conventional,tour-based
67212,160,4604,DPD,conventional,tour-based
67212,4604,1435,DPD,conventional,tour-based
67218,1505,4604,DPD,conventional,tour-based
67218,4604,1435,DPD,conventional,tour-based
67223,1380,4604,DPD,conventional,tour-based
67223,4604,1435,DPD,conventional,tour-based
67226,4516,5501,DHL,conventional,tour-based
67226,5501,1008,DHL,conventional,consolidated
67226,1008,1436,DHL,conventional,tour-based
67240,3725,5501,DHL,conventional,tour-based
67240,5501,1008,DHL,conventional,consolidated
67240,1008,1436,DHL,conventional,tour-based
67246,6729,6767,DHL,conventional,tour-based
67246,6767,1008,DHL,conventional,consolidated
67246,1008,1436,DHL,conventional,tour-based
67253,5122,5501,DHL,conventional,tour-based
67253,5501,1008,DHL,conventional,consolidated
67253,1008,1436,DHL,conventional,tour-based
67257,6837,6767,DHL,conventional,tour-based
67257,6767,1008,DHL,conventional,consolidated
67257,1008,1436,DHL,conventional,tour-based
67270,299,4604,DPD,conventional,tour-based
67270,4604,1436,DPD,conventional,tour-based
67276,1459,4604,DPD,conventional,tour-based
67276,4604,1436,DPD,conventional,tour-based
67280,3576,3362,UPS,conventional,tour-based
67280,3362,4604,UPS,conventional,consolidated
67280,4604,1436,DPD,conventional,tour-based
67289,6898,6955,PostNL,conventional,tour-based
67289,6955,2668,PostNL,conventional,consolidated
67289,2668,1436,PostNL,conventional,tour-based
67290,5486,2668,PostNL,conventional,tour-based
67290,2668,1436,PostNL,conventional,tour-based
67303,7317,7399,PostNL,conventional,tour-based
67303,7399,2668,PostNL,conventional,consolidated
67303,2668,1436,PostNL,conventional,tour-based
67309,1396,2668,PostNL,conventional,tour-based
67309,2668,1436,PostNL,conventional,tour-based
67329,429,2668,PostNL,conventional,tour-based
67329,2668,1436,PostNL,conventional,tour-based
67333,2533,2668,PostNL,conventional,tour-based
67333,2668,1436,PostNL,conventional,tour-based
67335,517,2668,PostNL,conventional,tour-based
67335,2668,1436,PostNL,conventional,tour-based
67352,1384,2668,PostNL,conventional,tour-based
67352,2668,1436,PostNL,conventional,tour-based
67361,4087,4137,FedEx,conventional,tour-based
67361,4137,4604,FedEx,conventional,consolidated
67361,4604,1436,DPD,conventional,tour-based
67362,612,4604,DPD,conventional,tour-based
67362,4604,1436,DPD,conventional,tour-based
67410,7328,7399,PostNL,conventional,tour-based
67410,7399,2668,PostNL,conventional,consolidated
67410,2668,1437,PostNL,conventional,tour-based
67423,3951,4178,PostNL,conventional,tour-based
67423,4178,2668,PostNL,conventional,consolidated
67423,2668,1437,PostNL,conventional,tour-based
67431,1434,4604,DPD,conventional,tour-based
67431,4604,1437,DPD,conventional,tour-based
67439,1515,1008,DHL,conventional,tour-based
67439,1008,1438,DHL,conventional,tour-based
67462,1466,4604,DPD,conventional,tour-based
67462,4604,1438,DPD,conventional,tour-based
67470,4101,4137,FedEx,conventional,tour-based
67470,4137,4604,FedEx,conventional,consolidated
67470,4604,1438,DPD,conventional,tour-based
67479,1441,2668,PostNL,conventional,tour-based
67479,2668,1438,PostNL,conventional,tour-based
67518,5168,4178,PostNL,conventional,tour-based
67518,4178,2668,PostNL,conventional,consolidated
67518,2668,1438,PostNL,conventional,tour-based
67521,7298,6955,PostNL,conventional,tour-based
67521,6955,2668,PostNL,conventional,consolidated
67521,2668,1438,PostNL,conventional,tour-based
67563,1370,2668,PostNL,conventional,tour-based
67563,2668,1439,PostNL,conventional,tour-based
67624,1503,1008,DHL,conventional,tour-based
67624,1008,1441,DHL,conventional,tour-based
67631,1482,4604,DPD,conventional,tour-based
67631,4604,1441,DPD,conventional,tour-based
67642,200,2668,PostNL,conventional,tour-based
67642,2668,1441,PostNL,conventional,tour-based
67644,1392,2668,PostNL,conventional,tour-based
67644,2668,1441,PostNL,conventional,tour-based
67659,6230,4178,PostNL,conventional,tour-based
67659,4178,2668,PostNL,conventional,consolidated
67659,2668,1441,PostNL,conventional,tour-based
67688,3092,2662,DHL,conventional,tour-based
67688,2662,1008,DHL,conventional,consolidated
67688,1008,1442,DHL,conventional,tour-based
67710,5628,4178,PostNL,conventional,tour-based
67710,4178,2668,PostNL,conventional,consolidated
67710,2668,1442,PostNL,conventional,tour-based
67741,3552,4178,PostNL,conventional,tour-based
67741,4178,2668,PostNL,conventional,consolidated
67741,2668,1442,PostNL,conventional,tour-based
67750,412,2662,DHL,conventional,tour-based
67750,2662,1008,DHL,conventional,consolidated
67750,1008,1443,DHL,conventional,tour-based
67768,5947,4604,DPD,conventional,tour-based
67768,4604,1443,DPD,conventional,tour-based
67773,1442,2668,PostNL,conventional,tour-based
67773,2668,1443,PostNL,conventional,tour-based
67793,1392,2668,PostNL,conventional,tour-based
67793,2668,1443,PostNL,conventional,tour-based
67795,1462,2668,PostNL,conventional,tour-based
67795,2668,1443,PostNL,conventional,tour-based
67797,2345,2668,PostNL,conventional,tour-based
67797,2668,1443,PostNL,conventional,tour-based
67806,6819,6767,DHL,conventional,tour-based
67806,6767,1008,DHL,conventional,consolidated
67806,1008,1444,DHL,conventional,tour-based
67812,1461,1008,DHL,conventional,tour-based
67812,1008,1444,DHL,conventional,tour-based
67818,4088,4178,PostNL,conventional,tour-based
67818,4178,2668,PostNL,conventional,consolidated
67818,2668,1444,PostNL,conventional,tour-based
67827,1447,2668,PostNL,conventional,tour-based
67827,2668,1444,PostNL,conventional,tour-based
67846,4366,5501,DHL,conventional,tour-based
67846,5501,1008,DHL,conventional,consolidated
67846,1008,1445,DHL,conventional,tour-based
67889,1514,2668,PostNL,conventional,tour-based
67889,2668,1445,PostNL,conventional,tour-based
67897,1372,2668,PostNL,conventional,tour-based
67897,2668,1445,PostNL,conventional,tour-based
67923,1409,1008,DHL,conventional,tour-based
67923,1008,1446,DHL,conventional,tour-based
67924,1483,1008,DHL,conventional,tour-based
67924,1008,1446,DHL,conventional,tour-based
67965,5323,4178,PostNL,conventional,tour-based
67965,4178,2668,PostNL,conventional,consolidated
67965,2668,1446,PostNL,conventional,tour-based
67970,5493,4178,PostNL,conventional,tour-based
67970,4178,2668,PostNL,conventional,consolidated
67970,2668,1446,PostNL,conventional,tour-based
67973,1382,4604,DPD,conventional,tour-based
67973,4604,1446,DPD,conventional,tour-based
67987,2335,1044,DHL,conventional,tour-based
67987,1044,1008,DHL,conventional,consolidated
67987,1008,1447,DHL,conventional,tour-based
67996,1489,4604,DPD,conventional,tour-based
67996,4604,1447,DPD,conventional,tour-based
68005,6932,4604,DPD,conventional,tour-based
68005,4604,1447,DPD,conventional,tour-based
68031,314,2668,PostNL,conventional,tour-based
68031,2668,1447,PostNL,conventional,tour-based
68039,5802,4178,PostNL,conventional,tour-based
68039,4178,2668,PostNL,conventional,consolidated
68039,2668,1447,PostNL,conventional,tour-based
68056,904,1008,DHL,conventional,tour-based
68056,1008,1448,DHL,conventional,tour-based
68065,7236,7241,DHL,conventional,tour-based
68065,7241,1008,DHL,conventional,consolidated
68065,1008,1448,DHL,conventional,tour-based
68070,7310,5501,DHL,conventional,tour-based
68070,5501,1008,DHL,conventional,consolidated
68070,1008,1448,DHL,conventional,tour-based
68091,7157,4178,PostNL,conventional,tour-based
68091,4178,2668,PostNL,conventional,consolidated
68091,2668,1448,PostNL,conventional,tour-based
68129,1488,2668,PostNL,conventional,tour-based
68129,2668,1448,PostNL,conventional,tour-based
68135,1432,4604,DPD,conventional,tour-based
68135,4604,1448,DPD,conventional,tour-based
68157,1498,4604,DPD,conventional,tour-based
68157,4604,1449,DPD,conventional,tour-based
68159,1370,4604,DPD,conventional,tour-based
68159,4604,1449,DPD,conventional,tour-based
68161,1455,4604,DPD,conventional,tour-based
68161,4604,1449,DPD,conventional,tour-based
68165,1428,2668,PostNL,conventional,tour-based
68165,2668,1449,PostNL,conventional,tour-based
68167,1519,2668,PostNL,conventional,tour-based
68167,2668,1449,PostNL,conventional,tour-based
